0.00000,1.00000,4,4,0.025,0.025,1
0.00000,1.00000,4,4,0.075,0.049999999999999996,1
0.00000,1.00000,4,4,0.25,0.175,1
0.00000,1.00000,4,4,2.0,1.75,1
0.00000,1.00000,4,4,3.25,1.25,1
0.66667,0.83333,2,4,4.75,1.5,0
1.14286,0.71429,2,4,7.0,2.25,0
1.50000,0.62500,2,4,15.5,8.5,0
1.77778,0.55556,2,4,19.25,3.75,0
2.00000,0.50000,2,4,19.5,0.25,0
2.18182,0.45455,2,4,20.0,0.5,0
2.33333,0.41667,2,4,20.75,0.75,0
2.15385,0.46154,2,2,30.25,9.5,1
2.00000,0.50000,2,2,30.75,0.5,1
1.86667,0.53333,2,2,41.5,10.75,1
1.75000,0.56250,2,2,54.25,12.75,1
1.64706,0.58824,2,2,54.75,0.5,1
1.55556,0.61111,2,2,56.75,2.0,1
1.47368,0.63158,2,2,62.75,6.0,1
1.40000,0.65000,2,2,64.0,1.25,1
1.33333,0.66667,2,2,65.0,1.0,1
1.27273,0.68182,2,2,66.75,1.75,1
1.21739,0.69565,2,2,67.5,0.75,1
1.16667,0.70833,2,2,69.0,1.5,1
1.12000,0.72000,2,2,70.0,1.0,1
1.07692,0.73077,2,2,70.5,0.5,1
1.03704,0.74074,2,2,72.5,2.0,1
1.00000,0.75000,2,2,74.0,1.5,1
0.96552,0.75862,2,2,75.5,1.5,1
0.93333,0.76667,2,2,76.25,0.75,1
0.90323,0.77419,2,2,78.75,2.5,1
0.87500,0.78125,2,2,82.25,3.5,1
0.84848,0.78788,2,2,88.75,6.5,1
0.82353,0.79412,2,2,90.25,1.5,1
0.80000,0.80000,2,2,97.0,6.75,1
0.77778,0.80556,2,2,97.25,0.25,1
0.75676,0.81081,2,2,98.5,1.25,1
0.73684,0.81579,2,2,99.0,0.5,1
0.71795,0.82051,2,2,100.0,1.0,1
0.70000,0.82500,2,2,100.75,0.75,1
0.68293,0.82927,2,2,101.75,1.0,1
0.66667,0.83333,2,2,104.25,2.5,1
0.65116,0.83721,2,2,104.75,0.5,1
0.63636,0.84091,2,2,105.75,1.0,1
0.62222,0.84444,2,2,107.25,1.5,1
0.60870,0.84783,2,2,111.25,4.0,1
0.59574,0.85106,2,2,112.0,0.75,1
0.58333,0.85417,2,2,119.0,7.0,1
0.57143,0.85714,2,2,119.5,0.5,1
0.56000,0.86000,2,2,120.25,0.75,1
0.54902,0.86275,2,2,121.25,1.0,1
0.53846,0.86538,2,2,121.75,0.5,1
0.52830,0.86792,2,2,122.5,0.75,1
0.51852,0.87037,2,2,124.0,1.5,1
0.50909,0.87273,2,2,128.25,4.25,1
0.50000,0.87500,2,2,129.0,0.75,1
0.49123,0.87719,2,2,134.0,5.0,1
0.48276,0.87931,2,2,135.75,1.75,1
0.47458,0.88136,2,2,137.25,1.5,1
0.46667,0.88333,2,2,138.0,0.75,1
0.45902,0.88525,2,2,138.25,0.25,1
0.45161,0.88710,2,2,141.25,3.0,1
0.44444,0.88889,2,2,143.75,2.5,1
0.43750,0.89062,2,2,149.75,6.0,1
0.43077,0.89231,2,2,150.25,0.5,1
0.42424,0.89394,2,2,151.75,1.5,1
0.41791,0.89552,2,2,152.75,1.0,1
0.41176,0.89706,2,2,161.25,8.5,1
0.40580,0.89855,2,2,161.75,0.5,1
0.40000,0.90000,2,2,163.25,1.5,1
0.39437,0.90141,2,2,164.25,1.0,1
0.38889,0.90278,2,2,165.5,1.25,1
0.38356,0.90411,2,2,169.5,4.0,1
0.37838,0.90541,2,2,170.25,0.75,1
0.37333,0.90667,2,2,175.5,5.25,1
0.36842,0.90789,2,2,182.0,6.5,1
0.36364,0.90909,2,2,186.75,4.75,1
0.35897,0.91026,2,2,190.0,3.25,1
0.35443,0.91139,2,2,191.0,1.0,1
0.35000,0.91250,2,2,192.5,1.5,1
0.34568,0.91358,2,2,194.25,1.75,1
0.34146,0.91463,2,2,196.75,2.5,1
0.33735,0.91566,2,2,197.25,0.5,1
0.33333,0.91667,2,2,199.75,2.5,1
0.32941,0.91765,2,2,206.75,7.0,1
0.32558,0.91860,2,2,216.0,9.25,1
0.32184,0.91954,2,2,217.25,1.25,1
0.31818,0.92045,2,2,217.75,0.5,1
0.31461,0.92135,2,2,218.75,1.0,1
0.31111,0.92222,2,2,220.25,1.5,1
0.30769,0.92308,2,2,224.0,3.75,1
0.30435,0.92391,2,2,229.0,5.0,1
0.30108,0.92473,2,2,250.25,21.25,1
0.29787,0.92553,2,2,251.5,1.25,1
0.29474,0.92632,2,2,252.25,0.75,1
0.29167,0.92708,2,2,255.75,3.5,1
0.28866,0.92784,2,2,260.5,4.75,1
0.28571,0.92857,2,2,262.0,1.5,1
0.28283,0.92929,2,2,262.5,0.5,1
0.28000,0.93000,2,2,263.25,0.75,1
0.27723,0.93069,2,2,264.5,1.25,1
0.27451,0.93137,2,2,269.25,4.75,1
0.27184,0.93204,2,2,271.75,2.5,1
0.26923,0.93269,2,2,274.5,2.75,1
0.26667,0.93333,2,2,274.75,0.25,1
0.26415,0.93396,2,2,278.75,4.0,1
0.26168,0.93458,2,2,281.5,2.75,1
0.25926,0.93519,2,2,282.75,1.25,1
0.25688,0.93578,2,2,283.5,0.75,1
0.25455,0.93636,2,2,290.5,7.0,1
0.28829,0.92793,4,2,302.25,11.75,0
0.32143,0.91964,4,2,302.75,0.5,0
0.35398,0.91150,4,2,303.25,0.5,0
0.38596,0.90351,4,2,303.35,0.10000000000002274,0
0.41739,0.89565,4,2,303.5,0.14999999999997726,0
0.44828,0.88793,4,2,303.63,0.12999999999999545,0
0.47863,0.88034,4,2,303.73,0.10000000000002274,0
0.50847,0.87288,4,2,303.78,0.049999999999954525,0
0.53782,0.86555,4,2,303.82,0.040000000000020464,0
0.56667,0.85833,4,2,303.85,0.03000000000002956,0
0.59504,0.85124,4,2,303.9,0.049999999999954525,0
0.62295,0.84426,4,2,304.0,0.10000000000002274,0
0.65041,0.83740,4,2,304.07,0.06999999999999318,0
0.67742,0.83065,4,2,306.25,2.180000000000007,0
0.68000,0.82400,1,2,308.0,1.75,0
0.68254,0.81746,1,2,308.25,0.25,0
0.68504,0.81102,1,2,308.75,0.5,0
0.68750,0.80469,1,2,309.0,0.25,0
0.68992,0.79845,1,2,309.25,0.25,0
0.69231,0.79231,1,2,309.5,0.25,0
0.69466,0.78626,1,2,309.75,0.25,0
0.69697,0.78030,1,2,310.0,0.25,0
0.69925,0.77444,1,2,310.25,0.25,0
0.70149,0.76866,1,2,310.75,0.5,0
0.70370,0.76296,1,2,311.25,0.5,0
0.70588,0.75735,1,2,311.75,0.5,0
0.70803,0.75182,1,2,312.0,0.25,0
0.71014,0.74638,1,2,312.25,0.25,0
0.71223,0.74101,1,2,312.75,0.5,0
0.71429,0.73571,1,2,313.0,0.25,0
0.71631,0.73050,1,2,313.25,0.25,0
0.71831,0.72535,1,2,313.5,0.25,0
0.72028,0.72028,1,2,314.0,0.5,0
0.72222,0.71528,1,2,314.25,0.25,0
0.72414,0.71034,1,2,314.5,0.25,0
0.72603,0.70548,1,2,314.6,0.10000000000002274,0
0.72789,0.70068,1,2,314.75,0.14999999999997726,0
0.72973,0.69595,1,2,315.0,0.25,0
0.73154,0.69128,1,2,315.5,0.5,0
0.73333,0.68667,1,2,315.75,0.25,0
0.73510,0.68212,1,2,316.25,0.5,0
0.73684,0.67763,1,2,316.5,0.25,0
0.73856,0.67320,1,2,317.5,1.0,0
0.74026,0.66883,1,2,317.75,0.25,0
0.74194,0.66452,1,2,318.25,0.5,0
0.74359,0.66026,1,2,318.5,0.25,0
0.74522,0.65605,1,2,319.25,0.75,0
0.74684,0.65190,1,2,319.5,0.25,0
0.74843,0.64780,1,2,319.75,0.25,0
0.75000,0.64375,1,2,320.25,0.5,0
0.75155,0.63975,1,2,320.75,0.5,0
0.75309,0.63580,1,2,321.5,0.75,0
0.75460,0.63190,1,2,322.0,0.5,0
0.75610,0.62805,1,2,322.25,0.25,0
0.75758,0.62424,1,2,322.75,0.5,0
0.75904,0.62048,1,2,323.25,0.5,0
0.76048,0.61677,1,2,323.5,0.25,0
0.76190,0.61310,1,2,324.0,0.5,0
0.76331,0.60947,1,2,324.25,0.25,0
0.76471,0.60588,1,2,324.5,0.25,0
0.76608,0.60234,1,2,324.75,0.25,0
0.76744,0.59884,1,2,325.0,0.25,0
0.76879,0.59538,1,2,325.25,0.25,0
0.77011,0.59195,1,2,325.5,0.25,0
0.77143,0.58857,1,2,326.0,0.5,0
0.77273,0.58523,1,2,326.75,0.75,0
0.77401,0.58192,1,2,326.85,0.10000000000002274,0
0.77528,0.57865,1,2,327.0,0.14999999999997726,0
0.77654,0.57542,1,2,327.75,0.75,0
0.77778,0.57222,1,2,328.25,0.5,0
0.77901,0.56906,1,2,329.25,1.0,0
0.78022,0.56593,1,2,329.38,0.12999999999999545,0
0.78142,0.56284,1,2,330.5,1.1200000000000045,0
0.78261,0.55978,1,2,331.0,0.5,0
0.78378,0.55676,1,2,331.75,0.75,0
0.78495,0.55376,1,2,332.0,0.25,0
0.78610,0.55080,1,2,332.5,0.5,0
0.78723,0.54787,1,2,333.25,0.75,0
0.78836,0.54497,1,2,333.5,0.25,0
0.78947,0.54211,1,2,334.25,0.75,0
0.79058,0.53927,1,2,334.75,0.5,0
0.79167,0.53646,1,2,335.0,0.25,0
0.79275,0.53368,1,2,335.75,0.75,0
0.79381,0.53093,1,2,336.25,0.5,0
0.79487,0.52821,1,2,336.5,0.25,0
0.79592,0.52551,1,2,337.0,0.5,0
0.79695,0.52284,1,2,337.25,0.25,0
0.79798,0.52020,1,2,337.75,0.5,0
0.79899,0.51759,1,2,338.75,1.0,0
0.80000,0.51500,1,2,339.0,0.25,0
0.80100,0.51244,1,2,339.5,0.5,0
0.80198,0.50990,1,2,340.25,0.75,0
0.80296,0.50739,1,2,340.75,0.5,0
0.80392,0.50490,1,2,341.5,0.75,0
0.80488,0.50244,1,2,342.0,0.5,0
0.80583,0.50000,1,2,342.25,0.25,0
0.80676,0.49758,1,2,342.75,0.5,0
0.80769,0.49519,1,2,343.75,1.0,0
0.80861,0.49282,1,2,344.0,0.25,0
0.80952,0.49048,1,2,344.5,0.5,0
0.81043,0.48815,1,2,344.75,0.25,0
0.81132,0.48585,1,2,345.5,0.75,0
0.81221,0.48357,1,2,345.75,0.25,0
0.81308,0.48131,1,2,346.25,0.5,0
0.81395,0.47907,1,2,347.0,0.75,0
0.81481,0.47685,1,2,347.25,0.25,0
0.81567,0.47465,1,2,347.5,0.25,0
0.81651,0.47248,1,2,348.0,0.5,0
0.81735,0.47032,1,2,348.5,0.5,0
0.81818,0.46818,1,2,348.75,0.25,0
0.81900,0.46606,1,2,349.25,0.5,0
0.81982,0.46396,1,2,349.75,0.5,0
0.82063,0.46188,1,2,350.0,0.25,0
0.82143,0.45982,1,2,351.0,1.0,0
0.82222,0.45778,1,2,351.5,0.5,0
0.82301,0.45575,1,2,352.0,0.5,0
0.82379,0.45374,1,2,352.75,0.75,0
0.82456,0.45175,1,2,353.25,0.5,0
0.82533,0.44978,1,2,353.75,0.5,0
0.82609,0.44783,1,2,354.5,0.75,0
0.82251,0.45022,1,1,354.75,0.25,1
0.81897,0.45259,1,1,355.25,0.5,1
0.81545,0.45494,1,1,356.0,0.75,1
0.81197,0.45726,1,1,356.25,0.25,1
0.80851,0.45957,1,1,357.25,1.0,1
0.80508,0.46186,1,1,358.25,1.0,1
0.80169,0.46414,1,1,358.75,0.5,1
0.79832,0.46639,1,1,359.75,1.0,1
0.79498,0.46862,1,1,360.25,0.5,1
0.79167,0.47083,1,1,360.75,0.5,1
0.78838,0.47303,1,1,361.75,1.0,1
0.78512,0.47521,1,1,362.0,0.25,1
0.78189,0.47737,1,1,362.5,0.5,1
0.77869,0.47951,1,1,363.0,0.5,1
0.77551,0.48163,1,1,364.75,1.75,1
0.77236,0.48374,1,1,365.25,0.5,1
0.76923,0.48583,1,1,365.5,0.25,1
0.76613,0.48790,1,1,366.0,0.5,1
0.76305,0.48996,1,1,366.25,0.25,1
0.76000,0.49200,1,1,366.75,0.5,1
0.77291,0.49004,3,1,367.5,0.75,0
0.78571,0.48810,3,1,367.6,0.10000000000002274,0
0.79842,0.48617,3,1,368.25,0.6499999999999773,0
0.81102,0.48425,3,1,368.5,0.25,0
0.82353,0.48235,3,1,369.0,0.5,0
0.83594,0.48047,3,1,369.1,0.10000000000002274,0
0.84825,0.47860,3,1,369.25,0.14999999999997726,0
0.86047,0.47674,3,1,369.5,0.25,0
0.87259,0.47490,3,1,369.75,0.25,0
0.88462,0.47308,3,1,370.0,0.25,0
0.89655,0.47126,3,1,370.5,0.5,0
0.90840,0.46947,3,1,370.75,0.25,0
0.92015,0.46768,3,1,370.85,0.10000000000002274,0
0.93182,0.46591,3,1,371.0,0.14999999999997726,0
0.94340,0.46415,3,1,371.5,0.5,0
0.95489,0.46241,3,1,371.6,0.10000000000002274,0
0.96629,0.46067,3,1,371.75,0.14999999999997726,0
0.97761,0.45896,3,1,371.85,0.10000000000002274,0
0.98885,0.45725,3,1,372.25,0.39999999999997726,0
1.00000,0.45556,3,1,372.5,0.25,0
1.01107,0.45387,3,1,372.75,0.25,0
1.02206,0.45221,3,1,372.85,0.10000000000002274,0
1.03297,0.45055,3,1,373.25,0.39999999999997726,0
1.04380,0.44891,3,1,373.35,0.10000000000002274,0
1.05455,0.44727,3,1,373.5,0.14999999999997726,0
1.06522,0.44565,3,1,374.0,0.5,0
1.07581,0.44404,3,1,374.1,0.10000000000002274,0
1.08633,0.44245,3,1,374.25,0.14999999999997726,0
1.09677,0.44086,3,1,374.5,0.25,0
1.10714,0.43929,3,1,374.75,0.25,0
1.11744,0.43772,3,1,375.0,0.25,0
1.12766,0.43617,3,1,375.25,0.25,0
1.13781,0.43463,3,1,376.25,1.0,0
1.14789,0.43310,3,1,376.5,0.25,0
1.15789,0.43158,3,1,376.75,0.25,0
1.16783,0.43007,3,1,377.0,0.25,0
1.17770,0.42857,3,1,377.08,0.07999999999998408,0
1.18750,0.42708,3,1,377.75,0.6700000000000159,0
1.19723,0.42561,3,1,377.85,0.10000000000002274,0
1.20690,0.42414,3,1,377.88,0.029999999999972715,0
